"id","lab","taskorder","timing","age","mcorrect","frequency"
"Frankfurt_702586","Frankfurt","first","immediate","5yo",1,"sometimes"
"Frankfurt_702586","Frankfurt","point-and-name","point-and-name","5yo",1,"sometimes"
"Frankfurt_702586","Frankfurt","second","delayed","5yo",1,"sometimes"
"Frankfurt_702889","Frankfurt","first","immediate","5yo",3,"usually"
"Frankfurt_702889","Frankfurt","point-and-name","point-and-name","5yo",3,"usually"
"Frankfurt_702889","Frankfurt","second","delayed","5yo",1,"usually"
"Frankfurt_801094","Frankfurt","first","delayed","6yo",2,"usually"
"Frankfurt_801094","Frankfurt","point-and-name","point-and-name","6yo",1,"usually"
"Frankfurt_801094","Frankfurt","second","immediate","6yo",3,"usually"
"Frankfurt_801351","Frankfurt","first","delayed","5yo",1,"usually"
"Frankfurt_801351","Frankfurt","point-and-name","point-and-name","5yo",1,"usually"
"Frankfurt_801351","Frankfurt","second","immediate","5yo",1,"usually"
"Frankfurt_801470","Frankfurt","first","immediate","6yo",2,"sometimes"
"Frankfurt_801470","Frankfurt","point-and-name","point-and-name","6yo",2,"sometimes"
"Frankfurt_801470","Frankfurt","second","delayed","6yo",1,"sometimes"
"Frankfurt_801784","Frankfurt","first","delayed","5yo",1,"sometimes"
"Frankfurt_801784","Frankfurt","point-and-name","point-and-name","5yo",1,"sometimes"
"Frankfurt_801784","Frankfurt","second","immediate","5yo",1,"sometimes"
"Italy_10002","Italy","first","delayed","5yo",2,"usually"
"Italy_10002","Italy","point-and-name","point-and-name","5yo",1,"usually"
"Italy_10002","Italy","second","immediate","5yo",3,"usually"
"Italy_10003","Italy","first","delayed","5yo",2,"usually"
"Italy_10003","Italy","point-and-name","point-and-name","5yo",3,"usually"
"Italy_10003","Italy","second","immediate","5yo",3,"usually"
"Italy_10006","Italy","first","immediate","5yo",2,"never"
"Italy_10006","Italy","point-and-name","point-and-name","5yo",1,"never"
"Italy_10006","Italy","second","delayed","5yo",1,"never"
"Italy_10007","Italy","first","delayed","5yo",1,"sometimes"
"Italy_10007","Italy","point-and-name","point-and-name","5yo",3,"sometimes"
"Italy_10007","Italy","second","immediate","5yo",3,"sometimes"
"Italy_10008","Italy","first","immediate","5yo",2,"never"
"Italy_10008","Italy","point-and-name","point-and-name","5yo",2,"never"
"Italy_10008","Italy","second","delayed","5yo",1,"never"
"Italy_10010","Italy","first","delayed","5yo",2,"usually"
"Italy_10010","Italy","point-and-name","point-and-name","5yo",3,"usually"
"Italy_10010","Italy","second","immediate","5yo",1,"usually"
"Italy_10013","Italy","first","immediate","10yo",5,"usually"
"Italy_10013","Italy","point-and-name","point-and-name","10yo",4,"usually"
"Italy_10013","Italy","second","delayed","10yo",4,"usually"
"Italy_10017","Italy","first","immediate","6yo",2,"usually"
"Italy_10017","Italy","point-and-name","point-and-name","6yo",2,"usually"
"Italy_10017","Italy","second","delayed","6yo",2,"usually"
"Italy_10018","Italy","first","delayed","5yo",1,"never"
"Italy_10018","Italy","point-and-name","point-and-name","5yo",2,"never"
"Italy_10018","Italy","second","immediate","5yo",1,"never"
"Italy_10019","Italy","first","delayed","5yo",2,"usually"
"Italy_10019","Italy","point-and-name","point-and-name","5yo",1,"usually"
"Italy_10019","Italy","second","immediate","5yo",2,"usually"
"Italy_10020","Italy","first","immediate","6yo",3,"usually"
"Italy_10020","Italy","point-and-name","point-and-name","6yo",4,"usually"
"Italy_10020","Italy","second","delayed","6yo",1,"usually"
"Italy_10021","Italy","first","immediate","6yo",1,"usually"
"Italy_10021","Italy","point-and-name","point-and-name","6yo",4,"usually"
"Italy_10021","Italy","second","delayed","6yo",4,"usually"
"Italy_10022","Italy","first","immediate","10yo",5,"sometimes"
"Italy_10022","Italy","point-and-name","point-and-name","10yo",4,"sometimes"
"Italy_10022","Italy","second","delayed","10yo",4,"sometimes"
"Italy_10023","Italy","first","delayed","10yo",5,"usually"
"Italy_10023","Italy","point-and-name","point-and-name","10yo",3,"usually"
"Italy_10023","Italy","second","immediate","10yo",5,"usually"
"Italy_10024","Italy","first","delayed","10yo",3,"usually"
"Italy_10024","Italy","point-and-name","point-and-name","10yo",4,"usually"
"Italy_10024","Italy","second","immediate","10yo",5,"usually"
"Italy_10026","Italy","first","delayed","10yo",4,"sometimes"
"Italy_10026","Italy","point-and-name","point-and-name","10yo",5,"sometimes"
"Italy_10026","Italy","second","immediate","10yo",4,"sometimes"
"Italy_527","Italy","first","immediate","7yo",1,"sometimes"
"Italy_527","Italy","point-and-name","point-and-name","7yo",1,"sometimes"
"Italy_527","Italy","second","delayed","7yo",1,"sometimes"
"Italy_531","Italy","first","delayed","7yo",1,"usually"
"Italy_531","Italy","point-and-name","point-and-name","7yo",1,"usually"
"Italy_531","Italy","second","immediate","7yo",1,"usually"
"Italy_533","Italy","first","delayed","7yo",3,"sometimes"
"Italy_533","Italy","point-and-name","point-and-name","7yo",3,"sometimes"
"Italy_533","Italy","second","immediate","7yo",3,"sometimes"
"Italy_538","Italy","first","delayed","7yo",1,"sometimes"
"Italy_538","Italy","point-and-name","point-and-name","7yo",1,"sometimes"
"Italy_538","Italy","second","immediate","7yo",1,"sometimes"
"Italy_542","Italy","first","delayed","7yo",4,"usually"
"Italy_542","Italy","point-and-name","point-and-name","7yo",3,"usually"
"Italy_542","Italy","second","immediate","7yo",2,"usually"
"Italy_575","Italy","first","delayed","10yo",3,"sometimes"
"Italy_575","Italy","point-and-name","point-and-name","10yo",4,"sometimes"
"Italy_575","Italy","second","immediate","10yo",4,"sometimes"
"Italy_576","Italy","first","immediate","10yo",5,"usually"
"Italy_576","Italy","point-and-name","point-and-name","10yo",4,"usually"
"Italy_576","Italy","second","delayed","10yo",4,"usually"
"Italy_591","Italy","first","delayed","7yo",2,"usually"
"Italy_591","Italy","point-and-name","point-and-name","7yo",3,"usually"
"Italy_591","Italy","second","immediate","7yo",2,"usually"
"Italy_593","Italy","first","immediate","7yo",3,"sometimes"
"Italy_593","Italy","point-and-name","point-and-name","7yo",3,"sometimes"
"Italy_593","Italy","second","delayed","7yo",4,"sometimes"
"Italy_598","Italy","first","immediate","7yo",4,"sometimes"
"Italy_598","Italy","point-and-name","point-and-name","7yo",4,"sometimes"
"Italy_598","Italy","second","delayed","7yo",5,"sometimes"
"Italy_599","Italy","first","immediate","7yo",4,"usually"
"Italy_599","Italy","point-and-name","point-and-name","7yo",3,"usually"
"Italy_599","Italy","second","delayed","7yo",4,"usually"
"Italy_604","Italy","first","delayed","7yo",3,"usually"
"Italy_604","Italy","point-and-name","point-and-name","7yo",4,"usually"
"Italy_604","Italy","second","immediate","7yo",3,"usually"
"Italy_611","Italy","first","immediate","7yo",4,"usually"
"Italy_611","Italy","point-and-name","point-and-name","7yo",4,"usually"
"Italy_611","Italy","second","delayed","7yo",4,"usually"
"Italy_617","Italy","first","immediate","7yo",1,"never"
"Italy_617","Italy","point-and-name","point-and-name","7yo",3,"never"
"Italy_617","Italy","second","delayed","7yo",3,"never"
"Italy_618","Italy","first","delayed","7yo",4,"usually"
"Italy_618","Italy","point-and-name","point-and-name","7yo",4,"usually"
"Italy_618","Italy","second","immediate","7yo",2,"usually"
"Italy_621","Italy","first","immediate","6yo",5,"usually"
"Italy_621","Italy","point-and-name","point-and-name","6yo",4,"usually"
"Italy_621","Italy","second","delayed","6yo",5,"usually"
"Italy_622","Italy","first","delayed","7yo",4,"usually"
"Italy_622","Italy","point-and-name","point-and-name","7yo",4,"usually"
"Italy_622","Italy","second","immediate","7yo",3,"usually"
"Italy_623","Italy","first","delayed","7yo",3,"usually"
"Italy_623","Italy","point-and-name","point-and-name","7yo",3,"usually"
"Italy_623","Italy","second","immediate","7yo",2,"usually"
"Italy_624","Italy","first","immediate","7yo",3,"sometimes"
"Italy_624","Italy","point-and-name","point-and-name","7yo",3,"sometimes"
"Italy_624","Italy","second","delayed","7yo",1,"sometimes"
"Italy_648","Italy","first","immediate","6yo",4,"never"
"Italy_648","Italy","point-and-name","point-and-name","6yo",3,"never"
"Italy_648","Italy","second","delayed","6yo",3,"never"
"Italy_662","Italy","first","delayed","6yo",4,"sometimes"
"Italy_662","Italy","point-and-name","point-and-name","6yo",2,"sometimes"
"Italy_662","Italy","second","immediate","6yo",3,"sometimes"
"Italy_684","Italy","first","immediate","10yo",4,"usually"
"Italy_684","Italy","point-and-name","point-and-name","10yo",3,"usually"
"Italy_684","Italy","second","delayed","10yo",4,"usually"
"Italy_693","Italy","first","immediate","6yo",2,"usually"
"Italy_693","Italy","point-and-name","point-and-name","6yo",2,"usually"
"Italy_693","Italy","second","delayed","6yo",1,"usually"
"Italy_696","Italy","first","delayed","6yo",4,"usually"
"Italy_696","Italy","point-and-name","point-and-name","6yo",4,"usually"
"Italy_696","Italy","second","immediate","6yo",4,"usually"
"Italy_700","Italy","first","delayed","6yo",2,"usually"
"Italy_700","Italy","point-and-name","point-and-name","6yo",2,"usually"
"Italy_700","Italy","second","immediate","6yo",3,"usually"
"Italy_703","Italy","first","delayed","6yo",3,"sometimes"
"Italy_703","Italy","point-and-name","point-and-name","6yo",3,"sometimes"
"Italy_703","Italy","second","immediate","6yo",4,"sometimes"
"Italy_718","Italy","first","delayed","7yo",3,"sometimes"
"Italy_718","Italy","point-and-name","point-and-name","7yo",3,"sometimes"
"Italy_718","Italy","second","immediate","7yo",3,"sometimes"
"Italy_725","Italy","first","immediate","7yo",4,"sometimes"
"Italy_725","Italy","point-and-name","point-and-name","7yo",5,"sometimes"
"Italy_725","Italy","second","delayed","7yo",5,"sometimes"
"Italy_758","Italy","first","immediate","10yo",4,"usually"
"Italy_758","Italy","point-and-name","point-and-name","10yo",5,"usually"
"Italy_758","Italy","second","delayed","10yo",5,"usually"
"Italy_809","Italy","first","immediate","10yo",3,"usually"
"Italy_809","Italy","point-and-name","point-and-name","10yo",3,"usually"
"Italy_809","Italy","second","delayed","10yo",4,"usually"
"Italy_824","Italy","first","delayed","10yo",5,"usually"
"Italy_824","Italy","point-and-name","point-and-name","10yo",5,"usually"
"Italy_824","Italy","second","immediate","10yo",5,"usually"
"Italy_835","Italy","first","immediate","6yo",3,"usually"
"Italy_835","Italy","point-and-name","point-and-name","6yo",3,"usually"
"Italy_835","Italy","second","delayed","6yo",3,"usually"
"Italy_836","Italy","first","immediate","7yo",3,"sometimes"
"Italy_836","Italy","point-and-name","point-and-name","7yo",4,"sometimes"
"Italy_836","Italy","second","delayed","7yo",2,"sometimes"
"Italy_838","Italy","first","delayed","7yo",1,"never"
"Italy_838","Italy","point-and-name","point-and-name","7yo",1,"never"
"Italy_838","Italy","second","immediate","7yo",1,"never"
"Italy_840","Italy","first","delayed","6yo",1,"usually"
"Italy_840","Italy","point-and-name","point-and-name","6yo",3,"usually"
"Italy_840","Italy","second","immediate","6yo",4,"usually"
"Italy_841","Italy","first","delayed","7yo",1,"sometimes"
"Italy_841","Italy","point-and-name","point-and-name","7yo",3,"sometimes"
"Italy_841","Italy","second","immediate","7yo",1,"sometimes"
"Italy_845","Italy","first","delayed","7yo",4,"usually"
"Italy_845","Italy","point-and-name","point-and-name","7yo",3,"usually"
"Italy_845","Italy","second","immediate","7yo",4,"usually"
"Italy_849","Italy","first","immediate","6yo",1,"sometimes"
"Italy_849","Italy","point-and-name","point-and-name","6yo",3,"sometimes"
"Italy_849","Italy","second","delayed","6yo",1,"sometimes"
"Italy_858","Italy","first","delayed","10yo",4,"usually"
"Italy_858","Italy","point-and-name","point-and-name","10yo",5,"usually"
"Italy_858","Italy","second","immediate","10yo",4,"usually"
"Louisiana_100","Louisiana","first","delayed","6yo",1,"never"
"Louisiana_100","Louisiana","point-and-name","point-and-name","6yo",4,"never"
"Louisiana_100","Louisiana","second","immediate","6yo",1,"never"
"Louisiana_101","Louisiana","first","immediate","6yo",2,"usually"
"Louisiana_101","Louisiana","point-and-name","point-and-name","6yo",3,"usually"
"Louisiana_101","Louisiana","second","delayed","6yo",1,"usually"
"Louisiana_102","Louisiana","first","delayed","6yo",2,"usually"
"Louisiana_102","Louisiana","point-and-name","point-and-name","6yo",3,"usually"
"Louisiana_102","Louisiana","second","immediate","6yo",3,"usually"
"Louisiana_103","Louisiana","first","immediate","6yo",3,"usually"
"Louisiana_103","Louisiana","point-and-name","point-and-name","6yo",3,"usually"
"Louisiana_103","Louisiana","second","delayed","6yo",4,"usually"
"Louisiana_104","Louisiana","first","immediate","6yo",2,"sometimes"
"Louisiana_104","Louisiana","point-and-name","point-and-name","6yo",2,"sometimes"
"Louisiana_104","Louisiana","second","delayed","6yo",1,"sometimes"
"Louisiana_106","Louisiana","first","immediate","6yo",1,"sometimes"
"Louisiana_106","Louisiana","point-and-name","point-and-name","6yo",2,"sometimes"
"Louisiana_106","Louisiana","second","delayed","6yo",1,"sometimes"
"Louisiana_107","Louisiana","first","immediate","5yo",1,"never"
"Louisiana_107","Louisiana","point-and-name","point-and-name","5yo",2,"never"
"Louisiana_107","Louisiana","second","delayed","5yo",1,"never"
"Louisiana_108","Louisiana","first","immediate","5yo",2,"sometimes"
"Louisiana_108","Louisiana","point-and-name","point-and-name","5yo",1,"sometimes"
"Louisiana_108","Louisiana","second","delayed","5yo",1,"sometimes"
"Louisiana_109","Louisiana","first","immediate","5yo",3,"never"
"Louisiana_109","Louisiana","point-and-name","point-and-name","5yo",4,"never"
"Louisiana_109","Louisiana","second","delayed","5yo",3,"never"
"Louisiana_110","Louisiana","first","delayed","5yo",1,"sometimes"
"Louisiana_110","Louisiana","point-and-name","point-and-name","5yo",3,"sometimes"
"Louisiana_110","Louisiana","second","immediate","5yo",1,"sometimes"
"Louisiana_111","Louisiana","first","immediate","5yo",1,"sometimes"
"Louisiana_111","Louisiana","point-and-name","point-and-name","5yo",2,"sometimes"
"Louisiana_111","Louisiana","second","delayed","5yo",1,"sometimes"
"Louisiana_112","Louisiana","first","delayed","5yo",1,"sometimes"
"Louisiana_112","Louisiana","point-and-name","point-and-name","5yo",1,"sometimes"
"Louisiana_112","Louisiana","second","immediate","5yo",2,"sometimes"
"Louisiana_113","Louisiana","first","delayed","5yo",3,"never"
"Louisiana_113","Louisiana","point-and-name","point-and-name","5yo",2,"never"
"Louisiana_113","Louisiana","second","immediate","5yo",1,"never"
"Louisiana_114","Louisiana","first","immediate","5yo",3,"usually"
"Louisiana_114","Louisiana","point-and-name","point-and-name","5yo",3,"usually"
"Louisiana_114","Louisiana","second","delayed","5yo",1,"usually"
"Louisiana_118","Louisiana","first","immediate","5yo",1,"usually"
"Louisiana_118","Louisiana","point-and-name","point-and-name","5yo",1,"usually"
"Louisiana_118","Louisiana","second","delayed","5yo",3,"usually"
"Louisiana_200","Louisiana","first","delayed","7yo",4,"usually"
"Louisiana_200","Louisiana","point-and-name","point-and-name","7yo",3,"usually"
"Louisiana_200","Louisiana","second","immediate","7yo",4,"usually"
"Louisiana_201","Louisiana","first","delayed","7yo",5,"sometimes"
"Louisiana_201","Louisiana","point-and-name","point-and-name","7yo",5,"sometimes"
"Louisiana_201","Louisiana","second","immediate","7yo",5,"sometimes"
"Louisiana_203","Louisiana","first","immediate","7yo",3,"usually"
"Louisiana_203","Louisiana","point-and-name","point-and-name","7yo",3,"usually"
"Louisiana_203","Louisiana","second","delayed","7yo",3,"usually"
"Louisiana_204","Louisiana","first","delayed","7yo",3,"sometimes"
"Louisiana_204","Louisiana","point-and-name","point-and-name","7yo",3,"sometimes"
"Louisiana_204","Louisiana","second","immediate","7yo",5,"sometimes"
"Louisiana_210","Louisiana","first","immediate","6yo",3,"usually"
"Louisiana_210","Louisiana","point-and-name","point-and-name","6yo",3,"usually"
"Louisiana_210","Louisiana","second","delayed","6yo",3,"usually"
"Louisiana_211","Louisiana","first","delayed","7yo",4,"usually"
"Louisiana_211","Louisiana","point-and-name","point-and-name","7yo",3,"usually"
"Louisiana_211","Louisiana","second","immediate","7yo",3,"usually"
"Louisiana_212","Louisiana","first","immediate","7yo",2,"usually"
"Louisiana_212","Louisiana","point-and-name","point-and-name","7yo",4,"usually"
"Louisiana_212","Louisiana","second","delayed","7yo",3,"usually"
"Louisiana_214","Louisiana","first","immediate","6yo",3,"usually"
"Louisiana_214","Louisiana","point-and-name","point-and-name","6yo",2,"usually"
"Louisiana_214","Louisiana","second","delayed","6yo",2,"usually"
"Louisiana_215","Louisiana","first","immediate","6yo",5,"sometimes"
"Louisiana_215","Louisiana","point-and-name","point-and-name","6yo",4,"sometimes"
"Louisiana_215","Louisiana","second","delayed","6yo",3,"sometimes"
"Louisiana_216","Louisiana","first","delayed","6yo",4,"usually"
"Louisiana_216","Louisiana","point-and-name","point-and-name","6yo",4,"usually"
"Louisiana_216","Louisiana","second","immediate","6yo",3,"usually"
"Louisiana_301","Louisiana","first","delayed","7yo",3,"usually"
"Louisiana_301","Louisiana","point-and-name","point-and-name","7yo",3,"usually"
"Louisiana_301","Louisiana","second","immediate","7yo",5,"usually"
"Louisiana_302","Louisiana","first","immediate","7yo",4,"usually"
"Louisiana_302","Louisiana","point-and-name","point-and-name","7yo",4,"usually"
"Louisiana_302","Louisiana","second","delayed","7yo",3,"usually"
"Louisiana_303","Louisiana","first","delayed","7yo",2,"sometimes"
